Designator,Mid X,Mid Y,Rotation,Layer
C1,13.5,5.5,0.0,bottom
C10,14.5,0.6,0.0,bottom
C2,14.5,10.4,0.0,bottom
C3,9.5,5.5,180.0,bottom
C4,10.5,-1.0,180.0,bottom
C5,7.5,5.5,0.0,bottom
C6,8.5,10.4,180.0,bottom
C7,7.5,0.6,0.0,bottom
C8,10.5,-2.6,180.0,bottom
C9,10.5,0.6,180.0,bottom
J1,0.0,0.0,0.0,top
J2,-1.25,0.0,270.0,bottom
